Location,Detail Link,Image Name,Price,Property Type,Photo Count,Broker,Beds,Baths,Sqft,Lot Size,Sold Date
"602 Brookwood, Mount Pleasant, TX",https://www.estately.com/listings/info/602-brookwood--1,602_Brookwood_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,2,"1,848","12,327",07/28/2021
"312 Cedar Street, Mount Pleasant, TX",https://www.estately.com/listings/info/312-cedar-street--19,312_Cedar_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Fathom Realty,3,2,"1,718","13,111",07/01/2021
"6330 Fm 1402, Mount Pleasant, TX",https://www.estately.com/listings/info/6330-fm-1402--1,6330_Fm_1402_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",2,2,577,,06/30/2021
"1425 9 Street, Mount Pleasant, TX",https://www.estately.com/listings/info/1425-9-street--1,1425_9_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,4,2,"1,715","15,942",06/22/2021
"Tbd Pr 2724, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-pr-2724--1,Tbd_Pr_2724_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Mayben Realty, LLC",–,–,–,,06/22/2021
"Tract 2 Pr 4326, Mount Pleasant, TX",https://www.estately.com/listings/info/tract-2-pr-4326--1,Tract_2_Pr_4326_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,Century 21 Landmark,–,–,–,,06/18/2021
"Tract 1 Pr 4326, Mount Pleasant, TX",https://www.estately.com/listings/info/tract-1-pr-4326--1,Tract_1_Pr_4326_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,Century 21 Landmark,–,–,–,,06/18/2021
"2103 SE Williams Avenue, Mount Pleasant, TX",https://www.estately.com/listings/info/2103-se-williams-avenue--1,2103_SE_Williams_Avenue_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,2,"1,698","13,285",06/09/2021
"Tbd Hwy 271 Tr1, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-hwy-271-tr1--1,Tbd_Hwy_271_Tr1_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Mayben Realty, LLC",–,–,–,,06/07/2021
"6362 Fm 2152 Road, Mount Pleasant, TX",https://www.estately.com/listings/info/6362-fm-2152-road--1,6362_Fm_2152_Road_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,3,2,"1,221",,06/04/2021
"806 N Forrest, Mount Pleasant, TX",https://www.estately.com/listings/info/806-n-forrest--1,806_N_Forrest_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",2,1,816,"7,840",06/03/2021
"Tbd Hwy 271, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-hwy-271--8,Tbd_Hwy_271_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Mayben Realty, LLC",–,–,–,,05/30/2021
"Tbd Hwy 271 Tr2, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-hwy-271-tr2--1,Tbd_Hwy_271_Tr2_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Mayben Realty, LLC",–,–,–,,05/28/2021
"415 Brookwood, Mount Pleasant, TX",https://www.estately.com/listings/info/415-brookwood--1,415_Brookwood_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,3,2,"2,325",,05/26/2021
"1319 E 9th Street, Mount Pleasant, TX",https://www.estately.com/listings/info/1319-e-9th-street--2,1319_E_9th_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,3,2,"1,404","7,579",05/19/2021
"Tbd Pr 2711, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-pr-2711--3,Tbd_Pr_2711_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Mayben Realty, LLC",–,–,–,,05/14/2021
"820 Alexander Road, Mount Pleasant, TX",https://www.estately.com/listings/info/820-alexander-road--3,820_Alexander_Road_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,3,2,"1,910","13,111",05/13/2021
"612 S Florey Avenue, Mount Pleasant, TX",https://www.estately.com/listings/info/612-s-florey-avenue--1,612_S_Florey_Avenue_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,3,2,"1,312","8,712",05/07/2021
"1206 E 1 Street, Mount Pleasant, TX",https://www.estately.com/listings/info/1206-e-1-street--1,1206_E_1_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Patrick Redfearn Realty, LLC",3,2,"1,450","10,018",05/05/2021
"1501 Florey, Mount Pleasant, TX",https://www.estately.com/listings/info/1501-florey--1,1501_Florey_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",4,3,"2,934",,04/30/2021
"506 Walnut Street, Mount Pleasant, TX",https://www.estately.com/listings/info/506-walnut-street--18,506_Walnut_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Patrick Redfearn Realty, LLC",3,2,"2,059","14,200",04/27/2021
"417 Alan, Mount Pleasant, TX",https://www.estately.com/listings/info/417-alan--1,417_Alan_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,3,3,"2,551","10,018",04/19/2021
"395 Private Road 2367, Mount Pleasant, TX",https://www.estately.com/listings/info/395-private-road-2367--2,395_Private_Road_2367_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",4,3,"2,300",,04/19/2021
"104 Mackinnon, Mount Pleasant, TX",https://www.estately.com/listings/info/104-mackinnon--1,104_Mackinnon_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,3,2,"2,368",,04/11/2021
"2300 S. Williams, Mount Pleasant, TX",https://www.estately.com/listings/info/2300-s-williams--1,2300_S_Williams_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,4,3,"2,181","12,632",04/09/2021
"1405 E 9th Street, Mount Pleasant, TX",https://www.estately.com/listings/info/1405-e-9th-street--1,1405_E_9th_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Patrick Redfearn Realty, LLC",3,2,"1,430","12,022",04/06/2021
"734 Cr 2600, Mount Pleasant, TX",https://www.estately.com/listings/info/734-cr-2600--2,734_Cr_2600_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",4,2,"3,150",,04/05/2021
"404 Rosewood, Mount Pleasant, TX",https://www.estately.com/listings/info/404-rosewood--4,404_Rosewood_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",4,2,"1,873","15,202",04/01/2021
"302 Park Drive, Mount Pleasant, TX",https://www.estately.com/listings/info/302-park-drive--9,302_Park_Drive_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",4,3,"3,054",,03/31/2021
"Tbd Pr 2724 Road, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-pr-2724-road--1,Tbd_Pr_2724_Road_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Mayben Realty, LLC",–,–,–,,03/26/2021
"403 Southgate, Mount Pleasant, TX",https://www.estately.com/listings/info/403-southgate--1,403_Southgate_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",4,2,"2,040","14,810",03/11/2021
"Tbd N Hwy 271, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-n-hwy-271--5,Tbd_N_Hwy_271_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Mayben Realty, LLC",–,–,–,,02/12/2021
"517 Southgate, Mount Pleasant, TX",https://www.estately.com/listings/info/517-southgate--3,517_Southgate_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,4,3,"2,929","13,155",02/11/2021
"2686 Fm 1402, Mount Pleasant, TX",https://www.estately.com/listings/info/2686-fm-1402--1,2686_Fm_1402_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,2,"2,399",,02/10/2021
"91 Cr 4742, Mount Pleasant, TX",https://www.estately.com/listings/info/91-cr-4742--2,91_Cr_4742_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,Lighthouse Realty,–,–,–,,01/07/2021
"1110 4415 Road, Mount Pleasant, TX",https://www.estately.com/listings/info/1110-4415-road--1,1110_4415_Road_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Butler Real Estate,4,4,"3,331",,01/06/2021
"228 W Cross, Mount Pleasant, TX",https://www.estately.com/listings/info/228-w-cross--1,228_W_Cross_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",2,1,"1,448",,01/04/2021
"00 Pr 4326, Mount Pleasant, TX",https://www.estately.com/listings/info/00-pr-4326--1,00_Pr_4326_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,Century 21 Landmark,–,–,–,,12/30/2020
"225 W Cross Street, Mount Pleasant, TX",https://www.estately.com/listings/info/225-w-cross-street--1,225_W_Cross_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,1,"1,128","11,325",12/03/2020
"805 Baker, Mount Pleasant, TX",https://www.estately.com/listings/info/805-baker--3,805_Baker_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,3,2,"1,692","9,888",11/23/2020
"303 N Florey Avenue, Mount Pleasant, TX",https://www.estately.com/listings/info/303-n-florey-avenue--2,303_N_Florey_Avenue_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,2,1,780,"4,791",11/20/2020
"1980 4840, Mount Pleasant, TX",https://www.estately.com/listings/info/p1980-4840--1,1980_4840_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,Texas Real Estate Executives,–,–,–,,11/20/2020
"122 Cr 1125, Mount Pleasant, TX",https://www.estately.com/listings/info/122-cr-1125--1,122_Cr_1125_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",4,4,"4,159",,11/13/2020
"000 1150, Mount Pleasant, TX",https://www.estately.com/listings/info/p000-1150--1,000_1150_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,Lighthouse Realty,–,–,–,,11/12/2020
"317 W Magnolia, Mount Pleasant, TX",https://www.estately.com/listings/info/317-w-magnolia--1,317_W_Magnolia_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,Century 21 Landmark,–,–,–,,11/09/2020
"1503 Williams Avenue, Mount Pleasant, TX",https://www.estately.com/listings/info/1503-williams-avenue--2,1503_Williams_Avenue_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,2,"2,436",,11/09/2020
"41 Cr 4742, Mount Pleasant, TX",https://www.estately.com/listings/info/41-cr-4742--1,41_Cr_4742_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,Lighthouse Realty,–,–,–,,10/30/2020
"2370 Fm 2348, Mount Pleasant, TX",https://www.estately.com/listings/info/2370-fm-2348--1,2370_Fm_2348_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,3,"2,323",,10/14/2020
"910 Holly Hill, Mount Pleasant, TX",https://www.estately.com/listings/info/910-holly-hill--3,910_Holly_Hill_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",4,3,"2,809",,10/09/2020
"146 Cr 4742, Mount Pleasant, TX",https://www.estately.com/listings/info/146-cr-4742--1,146_Cr_4742_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,Lighthouse Realty,–,–,–,,10/07/2020
"3790 Fm 2348, Mount Pleasant, TX",https://www.estately.com/listings/info/3790-fm-2348--1,3790_Fm_2348_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,2,"1,700",,09/23/2020
"504 Southgate Drive, Mount Pleasant, TX",https://www.estately.com/listings/info/504-southgate-drive--4,504_Southgate_Drive_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,2,"2,606",,09/22/2020
"33 Cr 1315, Mount Pleasant, TX",https://www.estately.com/listings/info/33-cr-1315--1,33_Cr_1315_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",2,2,"1,388",,09/11/2020
"1702 Gene Drive, Mount Pleasant, TX",https://www.estately.com/listings/info/1702-gene-drive--1,1702_Gene_Drive_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,NE Texas Regional Realty,3,2,"1,408","12,588",09/08/2020
"Tbd Cr 2730, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-cr-2730--8,Tbd_Cr_2730_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Mayben Realty, LLC",–,–,–,,09/02/2020
"1063 Cr 1220, Mount Pleasant, TX",https://www.estately.com/listings/info/1063-cr-1220--1,1063_Cr_1220_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,2,"1,876",,09/02/2020
"506 E Magnolia, Mount Pleasant, TX",https://www.estately.com/listings/info/506-e-magnolia--3,506_E_Magnolia_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,3,2,"1,989","15,420",08/31/2020
"504 Fleming, Mount Pleasant, TX",https://www.estately.com/listings/info/504-fleming--1,504_Fleming_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",2,2,"2,219","16,117",08/21/2020
"1006 Williams Ave, Mount Pleasant, TX",https://www.estately.com/listings/info/1006-williams-ave--1,1006_Williams_Ave_Mount_Pleasant_TX.jpg,Price not listed,Sold Townhouse,1 photo,Century 21 Landmark,2,2,"1,369","7,405",08/19/2020
"1002 Williams Ave, Mount Pleasant, TX",https://www.estately.com/listings/info/1002-williams-ave--3,1002_Williams_Ave_Mount_Pleasant_TX.jpg,Price not listed,Sold Townhouse,1 photo,Century 21 Landmark,2,2,"1,258","5,662",08/17/2020
"Tbd County Road 1683, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-county-road-1683--1,Tbd_County_Road_1683_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Mayben Realty, LLC",–,–,–,,08/17/2020
"401 Dogwood Ln, Mount Pleasant, TX",https://www.estately.com/listings/info/401-dogwood-ln--1,401_Dogwood_Ln_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,1,638,"10,323",08/14/2020
"1203 Garden Ave., Mount Pleasant, TX",https://www.estately.com/listings/info/1203-garden-ave--2,1203_Garden_Ave_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,2,"1,768",,08/12/2020
"61 Cr 4742, Mount Pleasant, TX",https://www.estately.com/listings/info/61-cr-4742--1,61_Cr_4742_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,Lighthouse Realty,–,–,–,,08/05/2020
"Tbd Cr1150, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-cr1150--1,Tbd_Cr1150_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Town Lake Country Realty, LLC",–,–,–,,08/03/2020
"1310 Mcminn Avenue, Mount Pleasant, TX",https://www.estately.com/listings/info/1310-mcminn-avenue--1,1310_Mcminn_Avenue_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Butler Real Estate,3,1,"1,380","12,196",07/15/2020
"9955 Cr 1220, Mount Pleasant, TX",https://www.estately.com/listings/info/9955-cr-1220--1,9955_Cr_1220_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Mayben Realty, LLC",–,–,–,,07/13/2020
"1101 Holly Hill, Mount Pleasant, TX",https://www.estately.com/listings/info/1101-holly-hill--2,1101_Holly_Hill_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",4,4,"3,350",,07/07/2020
"509 Fleming Drive, Mount Pleasant, TX",https://www.estately.com/listings/info/509-fleming-drive--1,509_Fleming_Drive_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,3,2,"2,614",,07/06/2020
"906 Holly Hill Lane, Mount Pleasant, TX",https://www.estately.com/listings/info/906-holly-hill-lane--2,906_Holly_Hill_Lane_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",4,3,"2,407",,06/22/2020
"285 Lost Lake Trail, Mount Pleasant, TX",https://www.estately.com/listings/info/285-lost-lake-trail--1,285_Lost_Lake_Trail_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Mayben Realty, LLC",–,–,–,,06/19/2020
"5 Acres Fm 2152, Mount Pleasant, TX",https://www.estately.com/listings/info/5-acres-fm-2152--1,5_Acres_Fm_2152_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,North Realty Group,–,–,–,,06/15/2020
"150 Cr 1315, Mount Pleasant, TX",https://www.estately.com/listings/info/150-cr-1315--1,150_Cr_1315_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lone Star Realty Winnsboro,5,4,"3,137",,06/03/2020
"521 East 3rd Street, Mount Pleasant, TX",https://www.estately.com/listings/info/521-east-3rd-street--2,521_East_3rd_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,4,2,"2,024",,05/29/2020
"2660 Fm 1402, Mount Pleasant, TX",https://www.estately.com/listings/info/2660-fm-1402--2,2660_Fm_1402_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,3,2,"1,512",,05/28/2020
"506 Brookwood Drive, Mount Pleasant, TX",https://www.estately.com/listings/info/506-brookwood-drive--6,506_Brookwood_Drive_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Blake Phillips,4,2,"2,164","11,891",05/22/2020
"Tbd E Fm 71, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-e-fm-71--1,Tbd_E_Fm_71_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,Century 21 Landmark,–,–,–,,05/21/2020
"132 Cr 4742, Mount Pleasant, TX",https://www.estately.com/listings/info/132-cr-4742--2,132_Cr_4742_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,Century 21 Landmark,–,–,–,,05/12/2020
"810 E Fm 71, Mount Pleasant, TX",https://www.estately.com/listings/info/810-e-fm-71--1,810_E_Fm_71_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,3,2,"1,800",,04/30/2020
"308 Carr Dr, Mount Pleasant, TX",https://www.estately.com/listings/info/308-carr-dr--1,308_Carr_Dr_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,3,2,"2,094",,04/24/2020
"415 Hickory, Mount Pleasant, TX",https://www.estately.com/listings/info/415-hickory--1,415_Hickory_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,3,2,"1,904","14,374",04/06/2020
"509 Rosewood, Mount Pleasant, TX",https://www.estately.com/listings/info/509-rosewood--5,509_Rosewood_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,4,2,"1,850","10,890",02/20/2020
"413 Southgate, Mount Pleasant, TX",https://www.estately.com/listings/info/413-southgate--1,413_Southgate_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,3,2,"2,077","14,374",02/07/2020
"Tbd E Redbud Ln, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-e-redbud-ln--1,Tbd_E_Redbud_Ln_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,Century 21 Landmark,–,–,–,,10/30/2019
"209 E Magnolia Drive, Mount Pleasant, TX",https://www.estately.com/listings/info/209-e-magnolia-drive--1,209_E_Magnolia_Drive_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,4,2,"2,080","11,499",10/22/2019
"1009 Woodland Rd, Mount Pleasant, TX",https://www.estately.com/listings/info/1009-woodland-rd--1,1009_Woodland_Rd_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,3,2,"1,674","13,939",10/18/2019
"503 E Magnolia, Mount Pleasant, TX",https://www.estately.com/listings/info/503-e-magnolia--2,503_E_Magnolia_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,3,2,"2,410",,10/18/2019
"518 Southgate, Mount Pleasant, TX",https://www.estately.com/listings/info/518-southgate--2,518_Southgate_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,4,4,"2,943","12,109",09/18/2019
"512 Rebud, Mount Pleasant, TX",https://www.estately.com/listings/info/512-rebud--1,512_Rebud_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,3,2,"1,814",,08/23/2019
"415 Walnut St, Mount Pleasant, TX",https://www.estately.com/listings/info/415-walnut-st--13,415_Walnut_St_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,3,2,"1,918","13,460",08/19/2019
"5280 Fm 2348, Mount Pleasant, TX",https://www.estately.com/listings/info/5280-fm-2348--1,5280_Fm_2348_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Robbins Real Estate Group, LLC",5,4,"3,890",,08/16/2019
"242 County Road 1250, Mount Pleasant, TX",https://www.estately.com/listings/info/242-county-road-1250-mount-pleasant-tx-75455,242_County_Road_1250_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Texas Hunting Land. LLC,3,2,"2,566",,05/28/2024
"818 N Johnson Avenue, Mount Pleasant, TX",https://www.estately.com/listings/info/818-n-johnson-avenue-mount-pleasant-tx-75455,818_N_Johnson_Avenue_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Davis Country Real Estate,4,1,"1,810","10,628",05/23/2024
"Tbd E 4th Street, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-e-4th-street-mount-pleasant-tx-75455,Tbd_E_4th_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Suzie Castillo, Broker",–,–,–,"13,285",05/14/2024
"453 Private Road 1625, Mount Pleasant, TX",https://www.estately.com/listings/info/453-county-road-1625-mount-pleasant-tx-75455,453_Private_Road_1625_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Compass RE Texas, LLC",3,3,"2,600",,05/06/2024
"453 Private Road 1625, Mount Pleasant, TX",https://www.estately.com/listings/info/453-county-road-1625-mount-pleasant-tx-75455--1,453_Private_Road_1625_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Compass RE Texas, LLC",–,–,–,,05/06/2024
"000 Carolina Way Lot 15, Mount Pleasant, TX",https://www.estately.com/listings/info/000-carolina-way-lot-15-mount-pleasant-tx-75455,000_Carolina_Way_Lot_15_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Mayben Realty, LLC",–,–,–,,04/12/2024
"100 Sr Community Drive, Mount Pleasant, TX",https://www.estately.com/listings/info/100-sr-community-drive-mount-pleasant-tx-75455,100_Sr_Community_Drive_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Berkshire HathawayHS PenFed TX,4,3,"2,152",,02/26/2024
"913 W 12th Street, Mount Pleasant, TX",https://www.estately.com/listings/info/913-w-12th-street-mount-pleasant-tx-75455,913_W_12th_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,2,1,968,"8,651",12/13/2023
"Tbd Fm 1402, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-fm-1402-mount-pleasant-tx-75455,Tbd_Fm_1402_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Mayben Realty, LLC",–,–,–,,12/04/2023
"110 S Riddle, Mount Pleasant, TX",https://www.estately.com/listings/info/110-s-riddle-mount-pleasant-tx-75455,110_S_Riddle_Mount_Pleasant_TX.jpg,Price not listed,Sold Townhouse,1 photo,"Town Lake Country Realty, LLC",2,2,"1,395","6,708",11/17/2023
"43 County Road 4857, Mount Pleasant, TX",https://www.estately.com/listings/info/43-county-road-4857-mount-pleasant-tx-75455,43_County_Road_4857_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,3,"1,578",,10/31/2023
"Tbd Cr 1734, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-cr-1734--1,Tbd_Cr_1734_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Town Lake Country Realty, LLC",–,–,–,,10/19/2023
"809 Van Buren, Mount Pleasant, TX",https://www.estately.com/listings/info/809-van-buren-mount-pleasant-tx-75455,809_Van_Buren_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,3,1,"1,164","13,503",10/10/2023
"1211 Earnest Street, Mount Pleasant, TX",https://www.estately.com/listings/info/1211-earnest-street-mount-pleasant-tx-75455,1211_Earnest_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,C. W. Sparks Management,4,3,"1,344","9,757",09/29/2023
"395 Pvt Rd 2367, Mount Pleasant, TX",https://www.estately.com/listings/info/395-pvt-rd-2367-mount-pleasant-tx-74544,395_Pvt_Rd_2367_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,3,"2,324",,09/18/2023
"101 Cr 4742, Mount Pleasant, TX",https://www.estately.com/listings/info/101-cr-4742-mount-pleasant-tx-75455,101_Cr_4742_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,3,2,"1,934",,09/08/2023
"125 S Quillie Avenue, Mount Pleasant, TX",https://www.estately.com/listings/info/125-s-quillie-avenue-mount-pleasant-tx-75455,125_S_Quillie_Avenue_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Patrick Redfearn Realty, LLC",3,2,"1,475","10,890",09/05/2023
"1305 E 1st Street, Mount Pleasant, TX",https://www.estately.com/listings/info/1305-e-1st-street-mount-pleasant-tx-75455,1305_E_1st_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,4,2,"2,047",,08/22/2023
"110 Mockingbird Street, Mount Pleasant, TX",https://www.estately.com/listings/info/110-mockingbird-street-mount-pleasant-tx-75455,110_Mockingbird_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,2,"1,420",,08/15/2023
"Tbd Cr 2400, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-cr-2400-mount-pleasant-tx-75455,Tbd_Cr_2400_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Town Lake Country Realty, LLC",–,–,–,,08/11/2023
"1107 Earnest Street, Mount Pleasant, TX",https://www.estately.com/listings/info/1107-earnest-street-mount-pleasant-tx-75455,1107_Earnest_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,3,1,960,"13,503",07/31/2023
"1011 E 9th Street, Mount Pleasant, TX",https://www.estately.com/listings/info/1011-e-9th-street-mount-pleasant-tx-75455,1011_E_9th_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,4,2,"1,579","11,804",07/24/2023
